,label
40282,1
269675,2
305452,2
165006,3
154424,3
358545,0
325218,3
58437,0
373446,1
91028,0
154221,1
407822,0
8306,1
128107,0
78322,1
386996,0
331594,2
128714,1
157072,0
3299,1
321241,2
348529,0
328546,0
47704,3
343544,0
181865,4
243756,2
188478,1
109599,0
311843,2
277527,0
194751,1
33301,3
139934,0
142449,4
86917,1
319647,1
364068,0
371786,0
162948,0
253061,3
335109,0
38203,1
280834,0
411026,1
402678,3
9943,0
193044,0
123100,0
330993,4
281124,4
297155,1
36295,0
51177,0
322832,0
218612,3
223215,1
382433,4
57132,0
57981,1
38871,1
160275,1
358367,0
275264,1
165837,0
174200,1
196301,1
179138,1
304298,0
2051,3
339960,1
210046,0
228679,4
189301,3
120096,4
285433,3
187899,3
54699,1
113921,0
143918,1
411298,4
296897,0
97422,0
305460,1
239374,0
140493,1
5050,0
382543,5
115707,1
317197,4
413299,0
182265,0
288270,1
48696,3
232661,3
304329,0
45694,1
377475,4
57764,1
384782,0
7817,1
11632,4
329864,2
341327,2
120306,3
202809,1
216082,0
169870,1
182634,0
197080,3
43118,4
38013,2
347589,0
243383,1
130747,0
142471,4
302620,2
345146,4
359419,3
225470,0
13764,1
8650,0
104438,1
144572,1
414069,1
78418,0
79168,1
240289,2
415900,4
65420,0
125354,3
88039,4
318595,1
37208,0
97351,4
346811,1
170258,0
89709,1
306307,1
89515,1
223550,1
144998,5
201987,1
236553,2
352497,0
399388,0
110660,3
32268,3
397572,3
230371,5
74761,1
117139,1
280844,1
240300,0
37818,1
412386,1
106435,3
256621,0
107443,3
358650,0
113290,1
267944,1
298407,1
73720,1
162155,1
41318,2
67123,1
267056,2
376485,3
212458,0
147658,2
28190,3
274150,1
263769,2
209031,0
85008,0
88453,1
306027,1
94905,3
54400,4
378636,0
230797,1
379261,0
143745,2
383006,5
306037,4
319575,1
267291,4
85937,3
183498,1
156890,2
23199,5
401983,1
135319,1
215427,1
90739,0
382550,1
168736,0
343039,1
29827,4
11003,0
115074,1
358191,0
133516,2
372930,0
310842,1
310869,2
136571,4
684,2
237331,3
270660,0
281412,0
337814,1
412800,3
382823,3
68578,1
21266,0
184245,0
245389,3
260341,5
383504,1
313034,0
298024,3
231625,3
133759,1
340430,4
344074,5
347293,1
220732,0
110046,2
220375,0
380784,0
229201,0
298898,2
322894,3
307665,3
312105,1
49146,3
64459,1
346850,1
273425,3
189758,1
353226,0
384310,1
112820,3
285454,1
271392,0
47537,1
47497,2
370801,0
291704,4
330932,2
39456,0
402659,0
356986,3
233697,4
178446,4
368316,2
126731,1
338776,3
24545,1
98989,1
67291,3
35828,0
269398,5
231681,1
77579,1
387920,0
299688,0
366823,1
205852,2
342854,1
197930,4
184034,2
46598,3
275477,1
347447,4
408657,0
90846,4
369544,0
80721,2
68947,2
57855,3
17698,0
3902,0
321785,1
362061,0
373339,1
205257,0
271618,1
135633,2
30840,0
302812,4
194792,1
69647,1
89389,0
30412,4
179988,0
66396,0
171996,4
356573,2
288384,4
341740,1
95642,1
212017,4
32301,1
228093,1
285943,2
255060,1
22052,4
148993,1
105329,1
62907,0
214112,1
164671,1
218078,2
300751,4
360547,4
382064,1
148916,1
346574,0
151414,4
57879,4
174468,1
327444,5
414238,3
210789,1
41405,0
178477,0
117289,5
233631,4
355369,0
271277,0
83172,0
343971,4
94362,5
287189,0
318622,4
253485,1
16348,4
205239,0
170440,1
304894,5
254278,2
42825,0
65800,3
399472,0
114543,3
204488,0
326342,4
80799,2
399947,1
98078,4
409377,1
155619,1
233902,0
80031,2
207557,1
327263,0
308902,0
155985,1
190360,3
287309,0
247157,0
172938,0
286914,4
381623,2
338399,3
75848,3
386484,1
289724,5
358886,0
299649,1
51942,1
384695,0
232428,1
391597,3
99996,0
157247,1
240316,0
186116,1
97232,1
117603,1
199915,2
335743,1
100515,1
307516,1
162997,3
183687,3
275450,2
7466,3
288072,1
322596,4
152387,1
12665,0
342377,1
100466,1
231692,0
49409,0
2186,1
198191,0
255303,2
381007,3
408377,0
168078,0
339298,0
59835,1
341022,0
165350,1
162610,5
316102,1
49351,1
243234,4
53496,0
326613,1
120910,1
391094,1
144095,0
311118,1
125062,1
94977,0
75426,4
239286,0
7690,0
168164,3
303203,1
145793,1
42926,0
77495,0
202888,2
355430,1
413672,1
103091,1
163924,0
297614,1
73016,0
246958,4
193989,0
54226,1
349528,2
37250,2
28991,4
101570,0
376801,3
53292,1
399554,1
137927,1
8195,4
33192,0
385779,1
253353,0
320593,1
379153,2
79977,1
219012,1
44193,1
94600,4
310278,5
409432,1
85009,0
159799,3
159514,0
337137,4
335679,0
200775,0
234661,0
373400,4
30841,3
273971,0
117467,4
240982,5
400249,1
238950,1
348323,1
372909,0
375160,4
384546,1
310095,0
355177,1
329911,1
75985,1
239079,4
151469,3
133442,0
285074,1
210270,1
212387,3
255524,4
164342,1
198342,1
57171,1
304417,0
245427,1
128176,4
120032,5
235449,4
162147,0
236070,2
291736,3
381332,1
393100,1
371152,1
217317,0
301898,4
239180,0
175982,1
353711,1
158856,5
134226,2
407248,1
165724,3
25262,0
202923,0
12937,0
387049,1
200883,1
180524,0
274779,2
92109,0
200339,3
135672,0
208483,1
334683,1
245252,1
137011,1
8335,1
181309,2
329386,0
258666,5
51275,3
251479,0
95284,0
269403,0
31568,0
42811,3
387667,1
138668,0
93774,4
33461,4
113366,1
191988,1
36643,1
276820,1
213032,1
210301,0
233666,2
65325,0
368741,1
333393,1
6879,1
15923,1
265960,1
316790,0
408170,1
85480,0
322205,1
143443,2
213208,1
408406,4
138919,4
17445,1
212852,1
17230,0
233041,1
347248,3
362978,3
303656,0
262619,2
1118,5
72268,0
278397,1
314890,0
125875,0
269545,1
317177,1
262418,0
164716,1
314260,0
58221,1
326446,0
55213,1
335566,4
44738,1
354113,2
175834,2
127748,1
26319,3
209687,3
168446,4
204862,0
197870,2
187673,1
248054,0
287286,0
42144,1
55703,3
8297,1
361030,2
35018,2
318981,0
364597,0
9435,4
329205,4
104057,1
171049,0
350285,1
38125,0
146529,5
216743,3
60355,0
390822,2
82993,1
401472,0
335558,2
25058,5
184915,0
281117,0
123521,4
157210,1
256544,1
305073,0
320700,0
363997,0
125951,1
92128,4
254357,4
1590,1
245077,0
263644,3
101178,1
181507,5
80726,1
344301,5
357282,2
107386,4
324525,0
263891,4
163190,2
296942,0
201700,1
112277,1
188067,0
305843,0
401380,0
87180,1
293938,1
121185,1
66036,4
336728,1
243979,4
208099,4
274597,5
204760,0
188123,1
139863,0
35389,4
273991,1
85613,5
316511,4
53426,1
200242,2
217579,0
265067,1
203682,4
1280,5
311702,0
155007,3
402327,0
187908,2
87604,2
101938,5
325626,2
204041,1
100014,0
177809,3
284691,4
408341,0
351837,0
158428,1
352921,1
25236,2
375999,3
32156,0
80575,0
197660,0
232758,1
328848,1
30456,0
163832,0
408236,1
335217,1
216911,0
352750,0
93356,1
130269,0
402744,1
43593,4
81816,0
359516,0
386806,4
283071,1
348972,2
179752,0
3035,1
93167,4
189387,3
379620,1
151368,1
398852,0
153847,2
194728,4
78320,1
15418,4
69396,2
13923,2
32077,1
216426,0
217553,2
278199,0
112453,1
123759,1
349627,3
138595,1
92750,1
156431,0
270568,3
134593,1
147841,5
148518,3
410561,1
6202,4
320430,0
350445,5
296489,1
278503,1
29861,0
282782,5
60986,1
105972,0
278598,0
159480,1
127718,3
372545,3
21350,4
260578,3
25165,3
80438,1
95900,0
80475,4
390994,1
139098,1
179085,0
31683,4
170287,1
393945,0
375626,2
957,1
290880,0
395864,0
310721,2
317571,0
70537,4
360034,1
6179,4
215957,3
148454,1
172296,0
46722,0
31768,4
295314,0
97272,1
83195,1
53073,2
18383,1
414451,0
355656,1
237516,4
324863,2
191304,0
209139,0
376712,3
53677,1
98506,2
336756,0
222976,4
385600,3
362186,0
207789,4
71763,4
195943,4
375998,1
143561,1
220268,0
207960,2
309988,1
63733,1
383616,0
257444,1
407422,0
225593,2
180335,1
389613,0
237262,5
231906,4
256471,3
160222,1
64244,0
43228,3
213697,0
249053,0
171028,3
291020,3
342851,1
244135,0
248961,3
284286,1
375603,1
74131,3
345599,1
193480,3
171771,1
375215,4
9620,1
3658,0
285009,2
241842,1
293133,2
407151,4
269013,1
229332,4
210353,3
288769,0
198110,3
199728,0
112166,5
241071,1
42250,1
194266,5
228466,0
311866,1
61532,0
261856,1
109700,1
49338,4
329750,0
252372,1
215943,4
377070,5
121841,1
48196,3
181961,0
24231,1
176286,1
236605,4
238135,4
311042,3
35551,0
115965,0
361077,1
96390,0
325876,0
28186,4
331511,1
416194,0
165828,0
88806,0
186079,0
147720,4
373372,5
248236,0
9916,2
206876,0
268514,2
413525,1
134124,1
50767,0
319978,5
302013,4
118603,0
313680,1
80832,0
268028,0
286608,0
96258,1
220881,0
216453,4
281697,1
144750,4
231649,2
267024,0
64211,1
42648,3
71843,0
14269,1
229676,5
216348,3
233769,1
380837,0
369141,1
159497,0
120494,1
278708,3
392174,3
344625,1
24278,4
59885,4
305294,0
333694,1
410208,0
273656,3
211622,3
306359,0
343910,0
386486,3
145863,0
39506,0
67790,1
227714,3
107828,1
190199,3
351889,0
87766,0
231261,0
117470,2
405053,1
278367,5
271242,1
286395,1
346885,0
122861,3
360417,1
33892,0
118881,0
330434,5
52284,1
397725,1
235980,0
227892,0
382596,1
98284,3
295646,1
283536,1
304409,0
292554,4
355363,1
138618,1
105060,1
351346,0
81287,5
75800,2
85284,0
11752,0
413346,1
235973,3
331558,0
153704,1
20843,0
189840,1
21278,0
210316,1
105562,1
406140,1
133379,4
275855,1
13714,1
309487,2
208736,2
174809,1
116498,1
78918,5
357855,1
330969,3
363512,1
66865,2
141915,0
391948,1
127511,2
66200,4
67488,0
314070,0
43613,1
199201,0
37263,3
76846,0
110324,2
336715,0
171634,3
177462,2
331796,4
67345,5
196104,0
117541,1
241363,0
177193,1
384007,1
81798,0
146407,1
389553,0
89326,3
30224,2
160165,3
232416,1
177188,1
100058,1
331522,1
350160,0
341223,0
140803,1
316874,3
23012,4
158845,1
352083,0
368354,0
268162,1
67628,1
312778,4
398227,0
373423,0
350784,2
240417,1
184199,5
340898,1
326260,0
389687,4
236325,4
204325,1
297216,3
250637,5
66731,3
53351,0
173647,4
354828,0
144395,1
181935,1
299569,1
234048,0
76288,0
353154,1
416539,5
120617,1
172121,3
298063,4
301036,1
208576,3
4882,1
400861,1
245912,2
203433,1
280263,1
74854,1
316911,1
346406,1
63146,4
376553,0
411608,1
305793,4
208907,1
225459,1
291559,3
29147,5
158305,1
200729,0
234921,1
354182,1
178112,0
235080,3
200500,5
37997,1
245346,0
301413,1
153688,1
292483,2
35485,4
107816,0
226324,3
210903,2
208396,0
131848,1
231667,0
177792,2
308520,1
378005,2
326525,3
5746,2
36788,1
221384,0
357155,1
57086,0
80071,0
220807,1
20535,3
399113,1
396283,4
403615,1
46854,3
267646,0
194496,5
341323,0
218471,1
203974,4
297257,1
329716,3
24802,1
253307,4
48128,3
85421,1
344137,0
189001,0
222698,1
63408,3
258686,0
152841,1
217834,0
187246,2
159383,1
86639,0
282436,1
322260,0
6557,1
224519,0
47162,4
205787,0
185962,0
101340,0
304559,1
109290,0
113870,1
11312,2
260744,1
49967,1
108984,0
194050,0
272716,1
74265,2
226521,0
58950,0
385860,5
6611,0
52179,1
404595,1
145153,1
136508,0
135287,0
199691,0
69666,0
84830,1
352122,0
16501,0
275262,0
62963,1
377640,0
303790,1
67804,1
317494,0
138843,4
347563,4
2400,2
391345,1
304000,0
173306,1
403444,3
330260,4
83260,0
264325,5
57012,1
397793,1
348122,1
287001,0
398556,2
331351,1
129985,1
253216,0
99627,0
128173,0
62431,1
151673,1
233464,4
106145,1
70808,3
288923,1
264721,0
291409,1
121965,4
276844,3
148415,1
184751,2
373425,4
158415,1
355504,2
186790,3
186303,0
244260,1
329010,0
242600,1
158704,3
357600,0
284960,4
257244,1
103094,1
391474,0
28097,4
23796,0
275195,4
11832,1
413966,1
232918,3
220283,1
111365,0
380995,1
14470,0
377485,3
208128,0
261608,1
5107,4
24317,3
251462,4
243236,2
244250,3
375756,1
61767,1
327135,0
118586,2
359029,3
216464,3
143037,1
371216,1
366962,1
342834,1
151600,3
300235,2
374285,0
123944,1
250962,3
372305,4
18481,0
292122,1
101144,4
157871,0
233399,4
235415,4
76761,1
239233,1
270181,2
290594,0
341251,1
214021,5
289647,3
227224,0
68157,1
411736,2
340366,0
389294,5
314792,3
383418,4
158669,0
354919,1
6229,5
359074,0
39620,1
408748,1
407057,0
411646,1
312016,1
100870,1
64394,0
247796,1
206402,0
236803,0
391583,0
365424,1
106775,1
222179,5
288276,4
19841,2
15056,1
240344,0
276914,2
194553,1
389297,2
206680,1
124829,3
70040,1
336960,2
169394,1
24242,1
338687,1
340510,5
375984,1
318840,1
399432,4
216799,3
218191,1
47317,0
257248,1
94300,0
293867,2
124147,0
158731,0
312905,3
17427,4
88950,0
366808,0
130527,1
299072,2
372184,1
238248,0
261178,1
101152,0
186074,1
28586,1
24718,0
304242,1
128958,1
387711,2
397248,1
31918,1
107975,2
14066,0
315336,4
225394,1
309866,0
97243,1
290036,0
94515,1
184529,1
356150,1
64778,1
229819,1
405692,4
1709,0
397031,0
353093,3
188452,0
150857,1
303363,4
386690,1
414599,0
222995,1
414274,1
50841,1
260964,0
403305,0
349701,3
23205,2
288211,1
228035,0
151635,0
262378,2
346505,1
225439,3
97302,1
191641,3
138972,2
223849,3
313966,1
51858,4
12831,1
82232,1
393971,2
77248,0
112012,1
298152,3
273359,1
374521,0
34809,0
412581,0
336417,1
344318,3
243045,0
20342,2
292642,1
282187,5
414649,0
311150,0
163060,0
250860,0
308691,3
71237,1
113618,0
54168,2
215906,0
385246,0
163359,1
72512,4
374072,4
161112,5
251432,4
191279,5
394877,1
143878,4
160278,1
35135,1
349650,0
269781,3
238710,0
229276,2
44781,1
265605,1
408640,0
86904,2
327996,1
154814,3
397305,1
66240,0
376773,4
296834,4
46612,2
134366,0
381307,4
307989,1
135233,1
9707,1
232275,0
199987,0
65702,1
252174,5
184744,1
39680,1
212311,4
45223,1
353161,1
111115,1
403947,1
364222,0
47419,1
247408,0
199070,0
262730,0
323695,0
129749,0
19130,0
64763,0
300176,0
294016,1
76893,0
371193,3
278417,1
176688,1
221583,3
119958,4
400852,3
405150,3
254236,4
176162,0
282647,0
31893,1
254215,1
125643,3
24085,2
157028,1
77656,1
310708,3
245735,3
151189,0
354176,1
90030,1
399602,4
24508,2
23945,3
173261,4
349519,3
238781,1
343874,5
273835,3
356273,0
382878,1
7228,0
378784,1
250464,1
307028,0
70748,3
392343,3
185795,2
143376,1
208089,1
197565,1
110045,1
153412,3
152383,1
159981,1
88619,0
117016,0
348969,3
155381,1
194214,4
350182,1
320754,0
323380,0
51707,1
224843,1
249119,0
291635,1
193358,1
299028,1
198659,1
243478,0
370570,2
163794,3
274118,0
130183,0
353856,0
416393,1
221426,1
223041,1
165054,1
361891,0
301320,2
152908,1
386099,1
106529,2
26642,0
322904,1
331667,3
47156,1
158241,3
233787,1
62594,1
35721,0
16856,0
223337,0
41006,3
12292,0
104900,0
23122,2
19288,0
191723,0
278072,0
118055,5
200062,5
322670,1
280927,1
231954,1
245818,1
115581,0
142442,0
81458,5
396348,1
101557,2
272331,1
135046,4
415589,1
304116,4
282179,0
115108,0
69476,4
139830,1
288547,5
396612,4
248675,0
333670,1
245398,4
31266,4
266905,3
31888,1
88777,0
351065,3
129773,3
109440,0
261361,0
185278,0
263325,4
227336,3
408506,2
128699,1
77503,0
108330,1
129516,1
378474,2
123525,1
372668,1
402194,1
412028,0
358063,0
129809,0
303081,1
403839,1
2997,0
90629,1
277112,0
262877,1
87957,0
175505,1
352754,0
131546,1
179431,2
2558,2
312274,4
55294,1
327212,0
264033,0
274075,1
69848,1
207180,0
260160,1
73980,1
204661,0
86213,3
246672,1
411066,5
216180,3
203190,2
219719,0
51191,4
237543,5
62169,0
125995,1
114468,0
408718,0
35264,3
184003,4
284470,4
3505,4
410098,1
300420,5
231607,3
182704,0
18382,1
357851,0
74817,3
163455,0
408360,4
98654,4
336899,0
80114,2
189269,3
217610,3
310219,0
51020,1
216978,1
213009,1
83083,1
129944,0
106614,0
412532,0
58783,1
410412,1
349751,1
219580,0
321681,4
112661,3
382051,1
351648,0
389418,1
61766,0
287030,5
149802,3
321338,0
2105,4
126027,5
169707,0
176749,1
44197,1
189333,1
288821,1
103720,0
147758,0
390749,4
104556,0
27798,1
365542,1
63958,3
156415,2
383442,3
389117,0
229807,3
60430,3
174268,1
262659,1
173450,0
83155,1
314329,3
181601,0
63976,1
94115,1
351372,4
263918,0
240839,0
375506,1
259813,1
56114,3
264194,0
307775,0
122339,1
138846,1
79992,0
124450,1
99072,0
184672,0
241176,1
72707,0
250940,0
72991,0
188723,4
341573,1
396023,0
269381,1
397988,2
402626,3
269689,1
345159,4
65277,2
56771,0
25467,3
394306,0
251312,1
310607,0
128232,0
260950,3
224167,3
314606,1
276476,1
51252,3
161376,0
214272,0
330882,4
379597,4
281835,3
245498,4
264184,0
397381,0
306140,2
349116,1
88637,0
319492,2
248990,0
55914,0
378627,0
86846,5
161668,0
348259,1
159926,3
300379,4
304498,1
71058,4
52642,1
84518,0
136501,3
182898,0
53927,0
64469,1
161021,0
392277,0
301985,0
238511,0
405521,1
251295,2
401065,1
46906,1
34256,3
366247,3
14465,0
155648,0
357790,1
253539,0
57819,0
13998,4
30259,4
77913,5
306075,2
243750,1
344563,0
156572,1
222787,2
126914,1
234931,4
136866,1
219691,0
71467,1
202919,0
291077,1
328601,4
63865,3
214747,3
131327,0
364252,1
408842,1
234941,1
206906,2
228559,2
116552,2
173105,1
126684,2
208753,0
106565,2
197225,5
171385,0
368230,5
366,1
108190,2
857,3
279793,1
187368,3
172730,2
314237,1
263691,0
331364,0
4753,0
332946,0
280386,2
237170,3
13266,0
368813,3
325921,0
311207,1
405897,3
28070,1
226103,0
283628,1
182965,0
107364,0
162545,0
391943,0
249233,1
52911,2
268945,5
154302,2
8429,1
47328,0
80005,0
109194,1
165334,1
31564,1
80912,2
149142,1
165812,0
390481,4
44976,1
319613,0
106887,1
405420,2
228844,0
213218,0
189912,0
243886,0
399616,1
337407,1
415080,0
83180,1
395857,0
270282,1
316014,4
361896,1
405361,1
202767,3
301454,1
346057,0
353754,0
59426,0
202686,1
284869,1
151533,4
321629,4
82050,0
230723,2
244466,0
206011,4
80545,0
171075,0
46524,1
340121,2
90882,0
399192,2
412972,0
30496,2
304290,3
242224,1
391282,0
350394,3
245762,1
149799,1
118724,2
125927,0
233829,3
274428,4
355268,1
185489,1
170260,3
365467,0
270561,0
312079,1
408991,3
13032,2
93000,2
146516,0
5000,3
209639,5
288103,2
40904,3
184353,4
274739,3
345535,4
132598,4
370503,3
283367,1
78472,1
225099,3
185119,1
357887,3
80039,1
310407,1
332925,2
324023,1
162854,0
10566,0
319482,2
228151,0
117662,0
179256,1
96521,0
238057,5
329284,0
152954,1
267295,0
407590,3
209686,3
101745,1
394681,4
258353,1
414501,4
257435,1
298391,1
145992,1
84037,0
371789,1
250635,0
327008,2
119716,4
330174,1
154330,0
274956,1
355533,1
16456,0
159441,1
338265,4
13099,0
367948,1
114312,0
7143,0
107777,0
14586,2
342787,1
52297,0
54627,4
393687,1
16464,1
128089,0
412779,0
203886,1
74874,1
119845,0
391995,1
223098,1
332395,1
321248,3
363661,0
219876,1
3087,3
354692,1
265300,0
399725,4
82893,0
359348,4
58417,3
403913,0
153947,0
208275,4
226548,3
146816,1
408221,1
160670,3
306884,1
63721,4
340375,3
58210,5
222773,5
268288,2
331884,3
159402,4
156070,2
257179,1
164325,4
404777,0
167339,4
68689,1
79820,1
46566,0
130511,0
158557,1
131506,1
108485,3
332592,0
98754,1
177117,2
221495,0
368419,1
171662,0
282123,0
169746,1
81362,3
358341,1
310989,1
366634,1
129348,0
362447,4
399844,0
305302,2
255913,1
172256,5
213557,2
238400,3
377859,3
341846,1
374414,3
350214,4
412873,3
91324,1
66274,0
67635,3
222943,0
267302,0
179886,0
166355,0
341559,5
69758,1
103845,0
25921,1
413770,3
296759,0
85897,1
400085,0
350716,1
275924,4
167692,0
287795,2
33928,0
263752,3
233092,2
320246,0
64911,0
212065,0
291988,1
207114,0
85609,1
288414,3
353522,2
83301,1
35203,0
75765,1
297748,0
160780,1
235298,0
346575,0
239683,1
216659,1
360724,3
48432,1
72257,0
220495,0
21718,1
372577,0
257521,4
247112,3
252139,1
333961,4
240275,1
119147,1
129371,0
16145,2
201466,5
346205,1
203787,1
117824,0
251730,1
45472,0
47658,1
1316,0
30336,0
101750,1
340119,0
399095,1
235713,5
224414,3
294818,0
105223,0
353333,0
269251,1
272180,4
341808,1
136368,1
377092,1
72331,1
401014,3
363809,1
182972,2
280211,1
3671,2
289943,1
209190,1
156781,1
41343,0
4012,0
247418,4
294452,4
332627,2
35589,1
143050,0
42572,0
147336,0
245914,1
263947,2
74180,1
208288,1
251233,2
143682,1
150506,0
30885,1
270494,2
173836,0
333384,1
127060,1
185093,3
331205,1
225468,1
181335,1
122705,1
199134,4
188632,3
204289,0
229801,1
44106,1
258844,3
183774,2
26666,0
84553,0
56216,4
141870,0
24259,1
82958,4
239692,3
79515,4
146036,4
233772,0
154414,0
142729,1
149952,0
250697,1
207044,3
55383,1
279500,3
310025,0
236659,3
264855,1
220910,4
237887,0
117728,1
40129,1
17289,0
387996,1
415045,1
235905,1
313910,5
289743,3
392493,1
89272,1
338234,4
223383,1
215225,2
188643,4
128223,4
39862,3
395876,4
28475,0
312714,2
121688,3
343981,3
7658,1
41085,0
389387,1
23032,1
29958,0
129980,1
329026,1
230170,1
341005,0
76250,1
345505,0
14162,3
103694,0
87141,0
176059,0
341345,0
112489,0
381187,1
130647,3
291173,0
99481,0
372117,1
135771,0
206202,1
332081,0
163719,0
269849,4
185545,3
226179,2
186286,1
192609,3
49941,1
413972,0
46168,4
32141,3
7566,1
118299,1
363161,0
3247,3
356265,0
233568,1
31425,0
188320,3
216959,4
180903,3
411774,5
289984,2
359838,1
1778,3
194951,1
348675,3
190983,2
77989,3
236801,4
316048,1
129922,0
77227,4
294352,2
14271,1
389306,1
1442,4
175516,1
214815,2
253999,0
364870,0
134332,3
293903,0
212279,4
224478,1
64798,0
319474,4
139182,0
212721,0
169246,1
39573,1
65172,1
256921,0
9969,1
212892,1
4543,1
262755,1
226843,3
212575,1
144677,2
83780,1
37696,2
211421,1
48534,1
130895,4
166912,3
140764,3
253090,1
275889,0
67923,1
25309,3
189436,0
207814,0
86269,1
396843,0
207607,2
133587,2
143367,3
334990,0
1881,1
305797,1
2681,4
390786,0
387211,0
43302,1
109076,1
138261,1
152105,4
121576,2
49419,0
184953,3
6867,0
171637,1
188747,3
395375,0
136970,0
155974,3
330850,2
220759,3
124127,0
389505,3
42897,4
363465,1
332847,1
152885,1
381812,0
63965,3
288678,4
112891,0
224957,4
85859,3
12128,3
201173,0
3547,0
377237,0
285575,4
53989,0
385106,5
47599,0
176504,3
305715,3
102879,3
263790,4
197152,1
24809,0
286001,4
202268,2
203471,1
46869,1
231604,1
54578,1
382135,1
105405,1
276934,2
259717,1
220297,3
99983,0
327252,2
209351,0
314551,1
16771,3
57229,3
23544,1
387338,1
399958,2
228027,1
